,Lat,Lon,Alt
3059,28.39,-86.6,0.0
3060,28.39,-86.1,0.0
3061,28.39,-85.6,0.0
3062,28.39,-85.1,0.0
3063,28.39,-84.6,0.0
3064,28.39,-84.1,0.0
3065,28.39,-83.6,0.0
3066,28.39,-83.1,0.0
3067,28.39,-82.6,10.0
3068,28.39,-82.1,23.0
3069,28.39,-81.6,27.0
3070,28.39,-81.1,20.0
3071,28.39,-80.6,2.0
3072,28.39,-80.1,0.0
3073,28.39,-79.6,0.0
3074,28.39,-79.1,0.0
3075,28.39,-78.6,0.0
3076,28.39,-78.1,0.0
3077,28.39,-77.6,0.0
3078,28.39,-77.1,0.0
3079,28.39,-76.6,0.0
3080,28.39,-76.1,0.0
3081,28.39,-75.6,0.0
3082,28.39,-75.1,0.0
3083,28.39,-74.6,0.0
3084,28.39,-74.1,0.0
3085,28.39,-73.6,0.0
3086,28.39,-73.1,0.0
3087,28.39,-72.6,0.0
3088,28.39,-72.1,0.0
3089,28.39,-71.6,0.0
3090,28.39,-71.1,0.0
3091,28.39,-70.6,0.0
3092,28.39,-70.1,0.0
3093,28.39,-69.6,0.0
3094,28.39,-69.1,0.0
3095,28.39,-68.6,0.0
3096,28.39,-68.1,0.0
3097,28.39,-67.6,0.0
3098,28.39,-67.1,0.0
3099,28.39,-66.6,0.0
3100,27.89,-128.1,0.0
3101,27.89,-127.6,0.0
3102,27.89,-127.1,0.0
3103,27.89,-126.6,0.0
3104,27.89,-126.1,0.0
3105,27.89,-125.6,0.0
3106,27.89,-125.1,0.0
3107,27.89,-124.6,0.0
3108,27.89,-124.1,0.0
3109,27.89,-123.6,0.0
3110,27.89,-123.1,0.0
3111,27.89,-122.6,0.0
3112,27.89,-122.1,0.0
3113,27.89,-121.6,0.0
3114,27.89,-121.1,0.0
3115,27.89,-120.6,0.0
3116,27.89,-120.1,0.0
3117,27.89,-119.6,0.0
3118,27.89,-119.1,0.0
3119,27.89,-118.6,0.0
3120,27.89,-118.1,0.0
3121,27.89,-117.6,0.0
3122,27.89,-117.1,0.0
3123,27.89,-116.6,0.0
3124,27.89,-116.1,0.0
3125,27.89,-115.6,0.0
3126,27.89,-115.1,0.0
3127,27.89,-114.6,0.0
3128,27.89,-114.1,8.0
3129,27.89,-113.6,103.0
3130,27.89,-113.1,245.0
3131,27.89,-112.6,0.0
3132,27.89,-112.1,0.0
3133,27.89,-111.6,0.0
3134,27.89,-111.1,0.0
3135,27.89,-110.6,0.0
3136,27.89,-110.1,188.0
3137,27.89,-109.6,300.0
3138,27.89,-109.1,839.0
3139,27.89,-108.6,1525.0
3140,27.89,-108.1,2051.0
3141,27.89,-107.6,2432.0
3142,27.89,-107.1,2035.0
3143,27.89,-106.6,1727.0
3144,27.89,-106.1,1397.0
3145,27.89,-105.6,1342.0
3146,27.89,-105.1,1343.0
3147,27.89,-104.6,1425.0
3148,27.89,-104.1,1414.0
3149,27.89,-103.6,1402.0
3150,27.89,-103.1,1058.0
3151,27.89,-102.6,1245.0
3152,27.89,-102.1,1418.0
3153,27.89,-101.6,508.0
3154,27.89,-101.1,364.0
3155,27.89,-100.6,389.0
3156,27.89,-100.1,196.0
3157,27.89,-99.6,185.0
3158,27.89,-99.1,118.0
3159,27.89,-98.6,165.0
3160,27.89,-98.1,87.0
3161,27.89,-97.6,1.0
3162,27.89,-97.1,0.0
3163,27.89,-96.6,0.0
3164,27.89,-96.1,0.0
3165,27.89,-95.6,0.0
3166,27.89,-95.1,0.0
3167,27.89,-94.6,0.0
3168,27.89,-94.1,0.0
3169,27.89,-93.6,0.0
3170,27.89,-93.1,0.0
3171,27.89,-92.6,0.0
3172,27.89,-92.1,0.0
3173,27.89,-91.6,0.0
3174,27.89,-91.1,0.0
3175,27.89,-90.6,0.0
3176,27.89,-90.1,0.0
3177,27.89,-89.6,0.0
3178,27.89,-89.1,0.0
3179,27.89,-88.6,0.0
3180,27.89,-88.1,0.0
3181,27.89,-87.6,0.0
3182,27.89,-87.1,0.0
3183,27.89,-86.6,0.0
3184,27.89,-86.1,0.0
3185,27.89,-85.6,0.0
3186,27.89,-85.1,0.0
3187,27.89,-84.6,0.0
3188,27.89,-84.1,0.0
3189,27.89,-83.6,0.0
3190,27.89,-83.1,0.0
3191,27.89,-82.6,0.0
3192,27.89,-82.1,24.0
3193,27.89,-81.6,37.0
3194,27.89,-81.1,17.0
3195,27.89,-80.6,8.0
3196,27.89,-80.1,0.0
3197,27.89,-79.6,0.0
3198,27.89,-79.1,0.0
3199,27.89,-78.6,0.0
3200,27.89,-78.1,0.0
3201,27.89,-77.6,0.0
3202,27.89,-77.1,0.0
3203,27.89,-76.6,0.0
3204,27.89,-76.1,0.0
3205,27.89,-75.6,0.0
3206,27.89,-75.1,0.0
3207,27.89,-74.6,0.0
3208,27.89,-74.1,0.0
3209,27.89,-73.6,0.0
3210,27.89,-73.1,0.0
3211,27.89,-72.6,0.0
3212,27.89,-72.1,0.0
3213,27.89,-71.6,0.0
3214,27.89,-71.1,0.0
3215,27.89,-70.6,0.0
3216,27.89,-70.1,0.0
3217,27.89,-69.6,0.0
3218,27.89,-69.1,0.0
3219,27.89,-68.6,0.0
3220,27.89,-68.1,0.0
3221,27.89,-67.6,0.0
3222,27.89,-67.1,0.0
3223,27.89,-66.6,0.0
3224,27.39,-128.1,0.0
3225,27.39,-127.6,0.0
3226,27.39,-127.1,0.0
3227,27.39,-126.6,0.0
3228,27.39,-126.1,0.0
3229,27.39,-125.6,0.0
3230,27.39,-125.1,0.0
3231,27.39,-124.6,0.0
3232,27.39,-124.1,0.0
3233,27.39,-123.6,0.0
3234,27.39,-123.1,0.0
3235,27.39,-122.6,0.0
3236,27.39,-122.1,0.0
3237,27.39,-121.6,0.0
3238,27.39,-121.1,0.0
3239,27.39,-120.6,0.0
3240,27.39,-120.1,0.0
3241,27.39,-119.6,0.0
3242,27.39,-119.1,0.0
3243,27.39,-118.6,0.0
3244,27.39,-118.1,0.0
3245,27.39,-117.6,0.0
3246,27.39,-117.1,0.0
3247,27.39,-116.6,0.0
3248,27.39,-116.1,0.0
3249,27.39,-115.6,0.0
3250,27.39,-115.1,0.0
3251,27.39,-114.6,0.0
3252,27.39,-114.1,54.0
3253,27.39,-113.6,90.0
3254,27.39,-113.1,0.0
3255,27.39,-112.6,377.0
3256,27.39,-112.1,0.0
3257,27.39,-111.6,0.0
3258,27.39,-111.1,0.0
3259,27.39,-110.6,0.0
3260,27.39,-110.1,16.0
3261,27.39,-109.6,117.0
3262,27.39,-109.1,289.0
3263,27.39,-108.6,775.0
3264,27.39,-108.1,1640.0
3265,27.39,-107.6,2235.0
3266,27.39,-107.1,2349.0
3267,27.39,-106.6,1984.0
3268,27.39,-106.1,1392.0
3269,27.39,-105.6,1532.0
3270,27.39,-105.1,1347.0
3271,27.39,-104.6,1434.0
3272,27.39,-104.1,1649.0
3273,27.39,-103.6,1319.0
3274,27.39,-103.1,1148.0
3275,27.39,-102.6,2016.0
3276,27.39,-102.1,1126.0
3277,27.39,-101.6,842.0
3278,27.39,-101.1,331.0
3279,27.39,-100.6,261.0
3280,27.39,-100.1,202.0
3281,27.39,-99.6,164.0
3282,27.39,-99.1,171.0
3283,27.39,-98.6,160.0
3284,27.39,-98.1,43.0
3285,27.39,-97.6,9.0
3286,27.39,-97.1,0.0
3287,27.39,-96.6,0.0
3288,27.39,-96.1,0.0
3289,27.39,-95.6,0.0
3290,27.39,-95.1,0.0
3291,27.39,-94.6,0.0
3292,27.39,-94.1,0.0
3293,27.39,-93.6,0.0
3294,27.39,-93.1,0.0
3295,27.39,-92.6,0.0
3296,27.39,-92.1,0.0
3297,27.39,-91.6,0.0
3298,27.39,-91.1,0.0
3299,27.39,-90.6,0.0
3300,27.39,-90.1,0.0
3301,27.39,-89.6,0.0
3302,27.39,-89.1,0.0
3303,27.39,-88.6,0.0
3304,27.39,-88.1,0.0
3305,27.39,-87.6,0.0
3306,27.39,-87.1,0.0
3307,27.39,-86.6,0.0
3308,27.39,-86.1,0.0
3309,27.39,-85.6,0.0
3310,27.39,-85.1,0.0
3311,27.39,-84.6,0.0
3312,27.39,-84.1,0.0
3313,27.39,-83.6,0.0
3314,27.39,-83.1,0.0
3315,27.39,-82.6,0.0
3316,27.39,-82.1,22.0
3317,27.39,-81.6,25.0
3318,27.39,-81.1,9.0
3319,27.39,-80.6,7.0
3320,27.39,-80.1,0.0
3321,27.39,-79.6,0.0
3322,27.39,-79.1,0.0
3323,27.39,-78.6,0.0
3324,27.39,-78.1,0.0
3325,27.39,-77.6,0.0
3326,27.39,-77.1,0.0
3327,27.39,-76.6,0.0
3328,27.39,-76.1,0.0
3329,27.39,-75.6,0.0
3330,27.39,-75.1,0.0
3331,27.39,-74.6,0.0
3332,27.39,-74.1,0.0
3333,27.39,-73.6,0.0
3334,27.39,-73.1,0.0
3335,27.39,-72.6,0.0
3336,27.39,-72.1,0.0
3337,27.39,-71.6,0.0
3338,27.39,-71.1,0.0
3339,27.39,-70.6,0.0
3340,27.39,-70.1,0.0
3341,27.39,-69.6,0.0
3342,27.39,-69.1,0.0
3343,27.39,-68.6,0.0
3344,27.39,-68.1,0.0
3345,27.39,-67.6,0.0
3346,27.39,-67.1,0.0
3347,27.39,-66.6,0.0
3348,26.89,-128.1,0.0
3349,26.89,-127.6,0.0
3350,26.89,-127.1,0.0
3351,26.89,-126.6,0.0
3352,26.89,-126.1,0.0
3353,26.89,-125.6,0.0
3354,26.89,-125.1,0.0
3355,26.89,-124.6,0.0
3356,26.89,-124.1,0.0
3357,26.89,-123.6,0.0
3358,26.89,-123.1,0.0
3359,26.89,-122.6,0.0
3360,26.89,-122.1,0.0
3361,26.89,-121.6,0.0
3362,26.89,-121.1,0.0
3363,26.89,-120.6,0.0
3364,26.89,-120.1,0.0
3365,26.89,-119.6,0.0
3366,26.89,-119.1,0.0
3367,26.89,-118.6,0.0
3368,26.89,-118.1,0.0
3369,26.89,-117.6,0.0
3370,26.89,-117.1,0.0
3371,26.89,-116.6,0.0
3372,26.89,-116.1,0.0
3373,26.89,-115.6,0.0
3374,26.89,-115.1,0.0
3375,26.89,-114.6,0.0
3376,26.89,-114.1,0.0
3377,26.89,-113.6,33.0
3378,26.89,-113.1,14.0
3379,26.89,-112.6,490.0
3380,26.89,-112.1,104.0
3381,26.89,-111.6,0.0
3382,26.89,-111.1,0.0
3383,26.89,-110.6,0.0
3384,26.89,-110.1,0.0
3385,26.89,-109.6,7.0
3386,26.89,-109.1,200.0
3387,26.89,-108.6,408.0
3388,26.89,-108.1,472.0
3389,26.89,-107.6,2452.0
3390,26.89,-107.1,2443.0
3391,26.89,-106.6,2155.0
3392,26.89,-106.1,2188.0
3393,26.89,-105.6,1790.0
3394,26.89,-105.1,1485.0
3395,26.89,-104.6,1432.0
3396,26.89,-104.1,1186.0
3397,26.89,-103.6,1101.0
3398,26.89,-103.1,1047.0
3399,26.89,-102.6,1126.0
3400,26.89,-102.1,742.0
3401,26.89,-101.6,684.0
3402,26.89,-101.1,557.0
3403,26.89,-100.6,374.0
3404,26.89,-100.1,213.0
3405,26.89,-99.6,118.0
3406,26.89,-99.1,148.0
3407,26.89,-98.6,129.0
3408,26.89,-98.1,29.0
3409,26.89,-97.6,2.0
3410,26.89,-97.1,0.0
3411,26.89,-96.6,0.0
3412,26.89,-96.1,0.0
3413,26.89,-95.6,0.0
3414,26.89,-95.1,0.0
3415,26.89,-94.6,0.0
3416,26.89,-94.1,0.0
3417,26.89,-93.6,0.0
3418,26.89,-93.1,0.0
3419,26.89,-92.6,0.0
3420,26.89,-92.1,0.0
3421,26.89,-91.6,0.0
3422,26.89,-91.1,0.0
3423,26.89,-90.6,0.0
3424,26.89,-90.1,0.0
3425,26.89,-89.6,0.0
3426,26.89,-89.1,0.0
3427,26.89,-88.6,0.0
3428,26.89,-88.1,0.0
3429,26.89,-87.6,0.0
3430,26.89,-87.1,0.0
3431,26.89,-86.6,0.0
3432,26.89,-86.1,0.0
3433,26.89,-85.6,0.0
3434,26.89,-85.1,0.0
3435,26.89,-84.6,0.0
3436,26.89,-84.1,0.0
3437,26.89,-83.6,0.0
3438,26.89,-83.1,0.0
3439,26.89,-82.6,0.0
3440,26.89,-82.1,0.0
3441,26.89,-81.6,15.0
3442,26.89,-81.1,4.0
3443,26.89,-80.6,4.0
3444,26.89,-80.1,2.0
3445,26.89,-79.6,0.0
3446,26.89,-79.1,0.0
3447,26.89,-78.6,0.0
3448,26.89,-78.1,0.0
3449,26.89,-77.6,6.0
3450,26.89,-77.1,0.0
3451,26.89,-76.6,0.0
3452,26.89,-76.1,0.0
3453,26.89,-75.6,0.0
3454,26.89,-75.1,0.0
3455,26.89,-74.6,0.0
3456,26.89,-74.1,0.0
3457,26.89,-73.6,0.0
3458,26.89,-73.1,0.0
3459,26.89,-72.6,0.0
3460,26.89,-72.1,0.0
3461,26.89,-71.6,0.0
3462,26.89,-71.1,0.0
3463,26.89,-70.6,0.0
3464,26.89,-70.1,0.0
3465,26.89,-69.6,0.0
3466,26.89,-69.1,0.0
3467,26.89,-68.6,0.0
3468,26.89,-68.1,0.0
3469,26.89,-67.6,0.0
3470,26.89,-67.1,0.0
3471,26.89,-66.6,0.0
3472,26.39,-128.1,0.0
3473,26.39,-127.6,0.0
3474,26.39,-127.1,0.0
3475,26.39,-126.6,0.0
3476,26.39,-126.1,0.0
3477,26.39,-125.6,0.0
3478,26.39,-125.1,0.0
3479,26.39,-124.6,0.0
3480,26.39,-124.1,0.0
3481,26.39,-123.6,0.0
3482,26.39,-123.1,0.0
3483,26.39,-122.6,0.0
3484,26.39,-122.1,0.0
3485,26.39,-121.6,0.0
3486,26.39,-121.1,0.0
3487,26.39,-120.6,0.0
3488,26.39,-120.1,0.0
3489,26.39,-119.6,0.0
3490,26.39,-119.1,0.0
3491,26.39,-118.6,0.0
3492,26.39,-118.1,0.0
3493,26.39,-117.6,0.0
3494,26.39,-117.1,0.0
3495,26.39,-116.6,0.0
3496,26.39,-116.1,0.0
3497,26.39,-115.6,0.0
3498,26.39,-115.1,0.0
3499,26.39,-114.6,0.0
3500,26.39,-114.1,0.0
3501,26.39,-113.6,0.0
3502,26.39,-113.1,0.0
3503,26.39,-112.6,73.0
3504,26.39,-112.1,390.0
3505,26.39,-111.6,159.0
3506,26.39,-111.1,0.0
3507,26.39,-110.6,0.0
3508,26.39,-110.1,0.0
3509,26.39,-109.6,0.0
3510,26.39,-109.1,21.0
3511,26.39,-108.6,94.0
3512,26.39,-108.1,995.0
3513,26.39,-107.6,1917.0
3514,26.39,-107.1,1637.0
3515,26.39,-106.6,2223.0
3516,26.39,-106.1,2935.0
3517,26.39,-105.6,0.0
3518,26.39,-105.1,1832.0
3519,26.39,-104.6,1485.0
3520,26.39,-104.1,1196.0
3521,26.39,-103.6,1154.0
3522,26.39,-103.1,1076.0
3523,26.39,-102.6,871.0
3524,26.39,-102.1,1387.0
3525,26.39,-101.6,1776.0
3526,26.39,-101.1,777.0
3527,26.39,-100.6,613.0
3528,26.39,-100.1,321.0
3529,26.39,-99.6,185.0
3530,26.39,-99.1,64.0
3531,26.39,-98.6,95.0
3532,26.39,-98.1,27.0
3533,26.39,-97.6,0.0
3534,26.39,-97.1,0.0
3535,26.39,-96.6,0.0
3536,26.39,-96.1,0.0
3537,26.39,-95.6,0.0
3538,26.39,-95.1,0.0
3539,26.39,-94.6,0.0
3540,26.39,-94.1,0.0
3541,26.39,-93.6,0.0
3542,26.39,-93.1,0.0
3543,26.39,-92.6,0.0
3544,26.39,-92.1,0.0
3545,26.39,-91.6,0.0
3546,26.39,-91.1,0.0
3547,26.39,-90.6,0.0
3548,26.39,-90.1,0.0
3549,26.39,-89.6,0.0
3550,26.39,-89.1,0.0
3551,26.39,-88.6,0.0
3552,26.39,-88.1,0.0
3553,26.39,-87.6,0.0
3554,26.39,-87.1,0.0
3555,26.39,-86.6,0.0
3556,26.39,-86.1,0.0
3557,26.39,-85.6,0.0
3558,26.39,-85.1,0.0
3559,26.39,-84.6,0.0
3560,26.39,-84.1,0.0
3561,26.39,-83.6,0.0
3562,26.39,-83.1,0.0
3563,26.39,-82.6,0.0
3564,26.39,-82.1,0.0
3565,26.39,-81.6,5.0
3566,26.39,-81.1,7.0
3567,26.39,-80.6,2.0
3568,26.39,-80.1,2.0
3569,26.39,-79.6,0.0
3570,26.39,-79.1,0.0
3571,26.39,-78.6,0.0
3572,26.39,-78.1,0.0
3573,26.39,-77.6,0.0
3574,26.39,-77.1,6.0
3575,26.39,-76.6,0.0
3576,26.39,-76.1,0.0
3577,26.39,-75.6,0.0
3578,26.39,-75.1,0.0
3579,26.39,-74.6,0.0
3580,26.39,-74.1,0.0
3581,26.39,-73.6,0.0
3582,26.39,-73.1,0.0
3583,26.39,-72.6,0.0
3584,26.39,-72.1,0.0
3585,26.39,-71.6,0.0
3586,26.39,-71.1,0.0
3587,26.39,-70.6,0.0
3588,26.39,-70.1,0.0
3589,26.39,-69.6,0.0
3590,26.39,-69.1,0.0
3591,26.39,-68.6,0.0
3592,26.39,-68.1,0.0
3593,26.39,-67.6,0.0
3594,26.39,-67.1,0.0
3595,26.39,-66.6,0.0
3596,25.89,-128.1,0.0
3597,25.89,-127.6,0.0
3598,25.89,-127.1,0.0
3599,25.89,-126.6,0.0
3600,25.89,-126.1,0.0
3601,25.89,-125.6,0.0
3602,25.89,-125.1,0.0
3603,25.89,-124.6,0.0
3604,25.89,-124.1,0.0
3605,25.89,-123.6,0.0
3606,25.89,-123.1,0.0
3607,25.89,-122.6,0.0
3608,25.89,-122.1,0.0
3609,25.89,-121.6,0.0
3610,25.89,-121.1,0.0
3611,25.89,-120.6,0.0
3612,25.89,-120.1,0.0
3613,25.89,-119.6,0.0
3614,25.89,-119.1,0.0
3615,25.89,-118.6,0.0
3616,25.89,-118.1,0.0
3617,25.89,-117.6,0.0
3618,25.89,-117.1,0.0
3619,25.89,-116.6,0.0
3620,25.89,-116.1,0.0
3621,25.89,-115.6,0.0
3622,25.89,-115.1,0.0
3623,25.89,-114.6,0.0
3624,25.89,-114.1,0.0
3625,25.89,-113.6,0.0
3626,25.89,-113.1,0.0
3627,25.89,-112.6,0.0
3628,25.89,-112.1,59.0
3629,25.89,-111.6,745.0
3630,25.89,-111.1,0.0
3631,25.89,-110.6,0.0
3632,25.89,-110.1,0.0
3633,25.89,-109.6,0.0
3634,25.89,-109.1,12.0
3635,25.89,-108.6,99.0
3636,25.89,-108.1,106.0
3637,25.89,-107.6,1711.0
3638,25.89,-107.1,1808.0
3639,25.89,-106.6,2500.0
3640,25.89,-106.1,2689.0
3641,25.89,-105.6,1868.0
3642,25.89,-105.1,1760.0
3643,25.89,-104.6,1758.0
3644,25.89,-104.1,1885.0
3645,25.89,-103.6,1110.0
3646,25.89,-103.1,1098.0
3647,25.89,-102.6,1090.0
3648,25.89,-102.1,1108.0
3649,25.89,-101.6,1902.0
3650,25.89,-101.1,893.0
3651,25.89,-100.6,1046.0
3652,25.89,-100.1,350.0
3653,25.89,-99.6,244.0
3654,25.89,-99.1,119.0
3655,25.89,-98.6,105.0
3656,25.89,-98.1,29.0
3657,25.89,-97.6,11.0
3658,25.89,-97.1,0.0
3659,25.89,-96.6,0.0
3660,25.89,-96.1,0.0
3661,25.89,-95.6,0.0
3662,25.89,-95.1,0.0
3663,25.89,-94.6,0.0
3664,25.89,-94.1,0.0
3665,25.89,-93.6,0.0
3666,25.89,-93.1,0.0
3667,25.89,-92.6,0.0
3668,25.89,-92.1,0.0
3669,25.89,-91.6,0.0
3670,25.89,-91.1,0.0
3671,25.89,-90.6,0.0
3672,25.89,-90.1,0.0
3673,25.89,-89.6,0.0
3674,25.89,-89.1,0.0
3675,25.89,-88.6,0.0
3676,25.89,-88.1,0.0
3677,25.89,-87.6,0.0
3678,25.89,-87.1,0.0
3679,25.89,-86.6,0.0
3680,25.89,-86.1,0.0
3681,25.89,-85.6,0.0
3682,25.89,-85.1,0.0
3683,25.89,-84.6,0.0
3684,25.89,-84.1,0.0
3685,25.89,-83.6,0.0
3686,25.89,-83.1,0.0
3687,25.89,-82.6,0.0
3688,25.89,-82.1,0.0
3689,25.89,-81.6,0.0
3690,25.89,-81.1,2.0
3691,25.89,-80.6,1.0
3692,25.89,-80.1,0.0
3693,25.89,-79.6,0.0
3694,25.89,-79.1,0.0
3695,25.89,-78.6,0.0
3696,25.89,-78.1,0.0
3697,25.89,-77.6,0.0
3698,25.89,-77.1,0.0
3699,25.89,-76.6,0.0
3700,25.89,-76.1,0.0
3701,25.89,-75.6,0.0
3702,25.89,-75.1,0.0
3703,25.89,-74.6,0.0
3704,25.89,-74.1,0.0
3705,25.89,-73.6,0.0
3706,25.89,-73.1,0.0
3707,25.89,-72.6,0.0
3708,25.89,-72.1,0.0
3709,25.89,-71.6,0.0
3710,25.89,-71.1,0.0
3711,25.89,-70.6,0.0
3712,25.89,-70.1,0.0
3713,25.89,-69.6,0.0
3714,25.89,-69.1,0.0
3715,25.89,-68.6,0.0
3716,25.89,-68.1,0.0
3717,25.89,-67.6,0.0
3718,25.89,-67.1,0.0
3719,25.89,-66.6,0.0
3720,25.39,-128.1,0.0
3721,25.39,-127.6,0.0
3722,25.39,-127.1,0.0
3723,25.39,-126.6,0.0
3724,25.39,-126.1,0.0
3725,25.39,-125.6,0.0
3726,25.39,-125.1,0.0
3727,25.39,-124.6,0.0
3728,25.39,-124.1,0.0
3729,25.39,-123.6,0.0
3730,25.39,-123.1,0.0
3731,25.39,-122.6,0.0
3732,25.39,-122.1,0.0
3733,25.39,-121.6,0.0
3734,25.39,-121.1,0.0
3735,25.39,-120.6,0.0
3736,25.39,-120.1,0.0
3737,25.39,-119.6,0.0
3738,25.39,-119.1,0.0
3739,25.39,-118.6,0.0
3740,25.39,-118.1,0.0
3741,25.39,-117.6,0.0
3742,25.39,-117.1,0.0
3743,25.39,-116.6,0.0
3744,25.39,-116.1,0.0
3745,25.39,-115.6,0.0
3746,25.39,-115.1,0.0
3747,25.39,-114.6,0.0
3748,25.39,-114.1,0.0
3749,25.39,-113.6,0.0
3750,25.39,-113.1,0.0
3751,25.39,-112.6,0.0
3752,25.39,-112.1,0.0
3753,25.39,-111.6,103.0
3754,25.39,-111.1,405.0
3755,25.39,-110.6,0.0
3756,25.39,-110.1,0.0
3757,25.39,-109.6,0.0
3758,25.39,-109.1,0.0
3759,25.39,-108.6,0.0
3760,25.39,-108.1,48.0
3761,25.39,-107.6,537.0
3762,25.39,-107.1,1400.0
3763,25.39,-106.6,1015.0
3764,25.39,-106.1,2611.0
3765,25.39,-105.6,2316.0
3766,25.39,-105.1,1724.0
3767,25.39,-104.6,1611.0
3768,25.39,-104.1,1487.0
3769,25.39,-103.6,1484.0
3770,25.39,-103.1,1109.0
3771,25.39,-102.6,1093.0
3772,25.39,-102.1,1776.0
3773,25.39,-101.6,1536.0
3774,25.39,-101.1,2002.0
3775,25.39,-100.6,2269.0
3776,25.39,-100.1,726.0
3777,25.39,-99.6,251.0
3778,25.39,-99.1,139.0
3779,25.39,-98.6,117.0
3780,25.39,-98.1,31.0
3781,25.39,-97.6,5.0
3782,25.39,-97.1,0.0
3783,25.39,-96.6,0.0
3784,25.39,-96.1,0.0
3785,25.39,-95.6,0.0
3786,25.39,-95.1,0.0
3787,25.39,-94.6,0.0
3788,25.39,-94.1,0.0
3789,25.39,-93.6,0.0
3790,25.39,-93.1,0.0
3791,25.39,-92.6,0.0
3792,25.39,-92.1,0.0
3793,25.39,-91.6,0.0
3794,25.39,-91.1,0.0
3795,25.39,-90.6,0.0
3796,25.39,-90.1,0.0
3797,25.39,-89.6,0.0
3798,25.39,-89.1,0.0
3799,25.39,-88.6,0.0
3800,25.39,-88.1,0.0
3801,25.39,-87.6,0.0
3802,25.39,-87.1,0.0
3803,25.39,-86.6,0.0
3804,25.39,-86.1,0.0
3805,25.39,-85.6,0.0
3806,25.39,-85.1,0.0
3807,25.39,-84.6,0.0
3808,25.39,-84.1,0.0
3809,25.39,-83.6,0.0
3810,25.39,-83.1,0.0
3811,25.39,-82.6,0.0
3812,25.39,-82.1,0.0
3813,25.39,-81.6,0.0
3814,25.39,-81.1,1.0
3815,25.39,-80.6,0.0
3816,25.39,-80.1,0.0
3817,25.39,-79.6,0.0
3818,25.39,-79.1,0.0
3819,25.39,-78.6,0.0
3820,25.39,-78.1,0.0
3821,25.39,-77.6,0.0
3822,25.39,-77.1,0.0
3823,25.39,-76.6,0.0
3824,25.39,-76.1,0.0
3825,25.39,-75.6,0.0
3826,25.39,-75.1,0.0
3827,25.39,-74.6,0.0
3828,25.39,-74.1,0.0
3829,25.39,-73.6,0.0
3830,25.39,-73.1,0.0
3831,25.39,-72.6,0.0
3832,25.39,-72.1,0.0
3833,25.39,-71.6,0.0
3834,25.39,-71.1,0.0
3835,25.39,-70.6,0.0
3836,25.39,-70.1,0.0
3837,25.39,-69.6,0.0
3838,25.39,-69.1,0.0
3839,25.39,-68.6,0.0
3840,25.39,-68.1,0.0
3841,25.39,-67.6,0.0
3842,25.39,-67.1,0.0
3843,25.39,-66.6,0.0
3844,24.89,-128.1,0.0
3845,24.89,-127.6,0.0
3846,24.89,-127.1,0.0
3847,24.89,-126.6,0.0
3848,24.89,-126.1,0.0
3849,24.89,-125.6,0.0
3850,24.89,-125.1,0.0
3851,24.89,-124.6,0.0
3852,24.89,-124.1,0.0
3853,24.89,-123.6,0.0
3854,24.89,-123.1,0.0
3855,24.89,-122.6,0.0
3856,24.89,-122.1,0.0
3857,24.89,-121.6,0.0
3858,24.89,-121.1,0.0
3859,24.89,-120.6,0.0
3860,24.89,-120.1,0.0
3861,24.89,-119.6,0.0
3862,24.89,-119.1,0.0
3863,24.89,-118.6,0.0
3864,24.89,-118.1,0.0
3865,24.89,-117.6,0.0
3866,24.89,-117.1,0.0
3867,24.89,-116.6,0.0
3868,24.89,-116.1,0.0
3869,24.89,-115.6,0.0
3870,24.89,-115.1,0.0
3871,24.89,-114.6,0.0
3872,24.89,-114.1,0.0
3873,24.89,-113.6,0.0
3874,24.89,-113.1,0.0
3875,24.89,-112.6,0.0
3876,24.89,-112.1,6.0
3877,24.89,-111.6,49.0
3878,24.89,-111.1,330.0
3879,24.89,-110.6,0.0
3880,24.89,-110.1,0.0
3881,24.89,-109.6,0.0
3882,24.89,-109.1,0.0
3883,24.89,-108.6,0.0
3884,24.89,-108.1,0.0
3885,24.89,-107.6,37.0
3886,24.89,-107.1,239.0
3887,24.89,-106.6,1409.0
3888,24.89,-106.1,2350.0
3889,24.89,-105.6,2591.0
3890,24.89,-105.1,2003.0
3891,24.89,-104.6,1885.0
3892,24.89,-104.1,1622.0
3893,24.89,-103.6,1596.0
3894,24.89,-103.1,1786.0
3895,24.89,-102.6,0.0
3896,24.89,-102.1,1834.0
3897,24.89,-101.6,1725.0
3898,24.89,-101.1,1947.0
3899,24.89,-100.6,2035.0
3900,24.89,-100.1,1507.0
3901,24.89,-99.6,354.0
3902,24.89,-99.1,330.0
3903,24.89,-98.6,193.0
3904,24.89,-98.1,54.0
3905,24.89,-97.6,0.0
3906,24.89,-97.1,0.0
3907,24.89,-96.6,0.0
3908,24.89,-96.1,0.0
3909,24.89,-95.6,0.0
3910,24.89,-95.1,0.0
3911,24.89,-94.6,0.0
3912,24.89,-94.1,0.0
3913,24.89,-93.6,0.0
3914,24.89,-93.1,0.0
3915,24.89,-92.6,0.0
3916,24.89,-92.1,0.0
3917,24.89,-91.6,0.0
3918,24.89,-91.1,0.0
3919,24.89,-90.6,0.0
3920,24.89,-90.1,0.0
3921,24.89,-89.6,0.0
3922,24.89,-89.1,0.0
3923,24.89,-88.6,0.0
3924,24.89,-88.1,0.0
3925,24.89,-87.6,0.0
3926,24.89,-87.1,0.0
